SupplierID,SupplierName,Focus,Phone,Email,Address,GSTIN,ContractStart,IsPreferred
609,Sri Enterprises #609,Local Portfolio,6635107587,srienterprises6099842@mail.com,"114, Wholesale Market, Visakhapatnam",37SSWBN9641MFG7,2020-08-23 00:00:00,FALSE
610,Shiva Enterprises #610,Mixed,6062854808,shivaenterprises6108620@mail.com,"140, Wholesale Market, Visakhapatnam",37SYWFB6792GEK7,2024-06-30 00:00:00,FALSE
611,Lakshmi Beverages #611,Coke Portfolio,8633774190,lakshmibeverages6111318@demo.in,"297, Industrial Estate, Visakhapatnam",37BTQKB8569FS2Z,2020-04-14 00:00:00,FALSE
612,Krishna Beverages #612,Pepsi Portfolio,6454480297,krishnabeverages6127246@demo.in,"188, Auto Nagar, Visakhapatnam",37NBNYV1420QKFV,2020-09-28 00:00:00,FALSE
613,Rohit Distributors #613,Pepsi Portfolio,9466415438,rohitdistributors6134082@demo.in,"228, Auto Nagar, Visakhapatnam",37ZDUBI3857QWIH,2023-03-28 00:00:00,FALSE
614,Gandhi Beverages #614,Coke Portfolio,7885005898,gandhibeverages6146540@mail.com,"160, Old Town, Visakhapatnam",37DDKUP3740HPQK,2021-06-08 00:00:00,FALSE
615,Anil Traders #615,Pepsi Portfolio,8347170413,aniltraders6159265@example.com,"10, Old Town, Visakhapatnam",37FEOQN6968IT1B,2023-03-19 00:00:00,FALSE
616,Vishnu Agencies #616,Mixed,9251651381,vishnuagencies6162398@demo.in,"158, Auto Nagar, Visakhapatnam",37LDZIA0753BYQL,2023-01-08 00:00:00,FALSE
617,Rohit Enterprises #617,Pepsi Portfolio,6635619476,rohitenterprises6172033@mail.com,"118, Wholesale Market, Visakhapatnam",37JXSHL3281P80W,2025-07-16 00:00:00,FALSE
618,Om Distributors #618,Mixed,6999417450,omdistributors6182856@demo.in,"296, Old Town, Visakhapatnam",37RPYXS8919TJVF,2025-09-22 00:00:00,FALSE
619,Sri Agencies #619,Mixed,6634572211,sriagencies619680@mail.com,"176, Auto Nagar, Visakhapatnam",37BQNDH7576TDRJ,2023-05-07 00:00:00,FALSE
620,Sri Agencies #620,Mixed,9724503308,sriagencies6204131@demo.in,"198, Old Town, Visakhapatnam",37AFVTK2174LSTB,2020-09-13 00:00:00,FALSE
621,Prasad Distributors #621,Mixed,8956831552,prasaddistributors6211747@example.com,"73, Old Town, Visakhapatnam",37QKPCB1817TRKU,2020-04-10 00:00:00,FALSE
622,Surya Foods #622,Local Portfolio,8530763123,suryafoods6223311@example.com,"88, Industrial Estate, Visakhapatnam",37IRTWQ7678GYFR,2020-02-19 00:00:00,FALSE
623,Balaji Traders #623,Local Portfolio,7722292497,balajitraders6234019@mail.com,"46, Wholesale Market, Visakhapatnam",37APHCB1433V1H6,2023-12-07 00:00:00,FALSE
624,Vishnu Foods #624,Local Portfolio,9388186768,vishnufoods6249135@demo.in,"131, Wholesale Market, Visakhapatnam",37DUKED0258P0KS,2022-07-12 00:00:00,FALSE
625,Gandhi Foods #625,Coke Portfolio,8291845736,gandhifoods6256286@demo.in,"157, Old Town, Visakhapatnam",37XRSLB9856BJ3E,2019-01-18 00:00:00,FALSE
626,Prasad Distributors #626,Mixed,7689186756,prasaddistributors6269146@example.com,"174, Auto Nagar, Visakhapatnam",37TPSWD3560DFZ8,2025-01-10 00:00:00,FALSE
627,Vinayaka Beverages #627,Pepsi Portfolio,8537858666,vinayakabeverages6278621@demo.in,"58, Old Town, Visakhapatnam",37PEYIR9785WUZG,2020-04-24 00:00:00,FALSE
628,Vijaya Enterprises #628,Local Portfolio,6077028278,vijayaenterprises62884@example.com,"66, Auto Nagar, Visakhapatnam",37FNETF2349LHSC,2021-01-18 00:00:00,FALSE
629,Vishnu Wholesale #629,Coke Portfolio,9723678705,vishnuwholesale6294908@mail.com,"286, Wholesale Market, Visakhapatnam",37SANZV8335WXBU,2025-07-18 00:00:00,FALSE
630,Rohit Enterprises #630,Mixed,6650971459,rohitenterprises6302028@mail.com,"188, Old Town, Visakhapatnam",37OMGAF6532L8D3,2020-07-26 00:00:00,FALSE
631,Shiva Agencies #631,Mixed,8134610112,shivaagencies6311156@demo.in,"16, Wholesale Market, Visakhapatnam",37WETHI1101CDKE,2025-06-14 00:00:00,FALSE
632,Anil Traders #632,Mixed,9238215757,aniltraders6321548@example.com,"62, Auto Nagar, Visakhapatnam",37UCZJE5539XBIV,2019-07-27 00:00:00,FALSE
633,Sree Beverages #633,Mixed,7797151297,sreebeverages6335413@demo.in,"79, Auto Nagar, Visakhapatnam",37ECIUS4723YOFW,2024-02-24 00:00:00,FALSE
634,Prasad Enterprises #634,Mixed,7618691530,prasadenterprises6342670@demo.in,"200, Industrial Estate, Visakhapatnam",37MLCBE7632Y3L9,2024-05-19 00:00:00,FALSE
635,Harsha Foods #635,Mixed,7420443846,harshafoods6351643@example.com,"190, Auto Nagar, Visakhapatnam",37BSKEQ5329LDRB,2019-03-30 00:00:00,FALSE
636,Anusha Distributors #636,Local Portfolio,8526780042,anushadistributors6367644@demo.in,"153, Auto Nagar, Visakhapatnam",37HRXTI8693PR2Z,2024-12-06 00:00:00,FALSE
637,Anusha Distributors #637,Coke Portfolio,6827358435,anushadistributors6376239@mail.com,"277, Auto Nagar, Visakhapatnam",37PLGAL7927I6A1,2019-04-27 00:00:00,FALSE
638,Rohit Distributors #638,Coke Portfolio,9189130811,rohitdistributors6384919@demo.in,"162, Old Town, Visakhapatnam",37EHARR7622B53N,2023-01-13 00:00:00,FALSE
639,Vinayaka Agencies #639,Coke Portfolio,7740962397,vinayakaagencies6398107@demo.in,"123, Wholesale Market, Visakhapatnam",37MXBVS9620QO3D,2020-02-26 00:00:00,FALSE
640,Balaji Beverages #640,Coke Portfolio,8236882925,balajibeverages6404437@mail.com,"223, Industrial Estate, Visakhapatnam",37AFAEG4859FL3G,2025-04-10 00:00:00,FALSE
641,Sri Wholesale #641,Local Portfolio,8774490141,sriwholesale6412754@demo.in,"54, Old Town, Visakhapatnam",37YMGWO0473AFHV,2022-12-18 00:00:00,FALSE
642,Shiva Agencies #642,Coke Portfolio,7498837577,shivaagencies642642@mail.com,"286, Wholesale Market, Visakhapatnam",37AIRJV6541DTQA,2021-07-22 00:00:00,FALSE
643,Venkateswara Agencies #643,Mixed,9987553982,venkateswaraagencies6436415@example.com,"64, Wholesale Market, Visakhapatnam",37YBVCT8534NETX,2022-12-10 00:00:00,FALSE
644,Teja Distributors #644,Mixed,8373561260,tejadistributors6442718@demo.in,"27, Industrial Estate, Visakhapatnam",37UHYGL5227ZVME,2020-03-30 00:00:00,FALSE
645,Venkateswara Beverages #645,Mixed,9086203498,venkateswarabeverages6453686@mail.com,"185, Wholesale Market, Visakhapatnam",37YVDJG7952MYTQ,2021-09-11 00:00:00,FALSE
646,Ravi Beverages #646,Local Portfolio,8368842165,ravibeverages6468340@demo.in,"233, Old Town, Visakhapatnam",37IINQI0956K5L0,2019-06-18 00:00:00,FALSE
647,Shiva Agencies #647,Mixed,6495175141,shivaagencies6478917@demo.in,"154, Wholesale Market, Visakhapatnam",37WJLYL1769NTVU,2020-08-28 00:00:00,FALSE
648,Gandhi Distributors #648,Local Portfolio,6940111309,gandhidistributors6489392@example.com,"171, Wholesale Market, Visakhapatnam",37IOXOE1470MEWD,2020-01-26 00:00:00,FALSE
649,Anil Foods #649,Coke Portfolio,9744777319,anilfoods6497236@example.com,"171, Old Town, Visakhapatnam",37SWKYG3418D37H,2025-01-19 00:00:00,FALSE
650,Teja Foods #650,Mixed,6991902447,tejafoods6502651@example.com,"237, Wholesale Market, Visakhapatnam",37KFXBA1310J6R3,2023-12-17 00:00:00,FALSE
651,Harsha Distributors #651,Pepsi Portfolio,8447737352,harshadistributors6517097@example.com,"231, Old Town, Visakhapatnam",37ZDTOB2218MKI5,2019-04-03 00:00:00,FALSE
652,Sree Foods #652,Local Portfolio,8243464631,sreefoods6528831@mail.com,"287, Wholesale Market, Visakhapatnam",37KGVIF9876TM5V,2023-08-17 00:00:00,FALSE
653,Sai Distributors #653,Mixed,7019876271,saidistributors6533845@example.com,"212, Auto Nagar, Visakhapatnam",37KPVVD9600UW1P,2020-07-24 00:00:00,FALSE
654,Vijaya Beverages #654,Mixed,7800684891,vijayabeverages6542215@mail.com,"96, Wholesale Market, Visakhapatnam",37IRKYO8168RXE7,2024-12-15 00:00:00,FALSE
655,Rohit Foods #655,Coke Portfolio,6584357321,rohitfoods6552566@mail.com,"120, Industrial Estate, Visakhapatnam",37GJXTV2243KQXN,2023-07-20 00:00:00,FALSE
656,Anusha Foods #656,Local Portfolio,6388493601,anushafoods6565028@demo.in,"57, Wholesale Market, Visakhapatnam",37BLHMW1697EPYH,2024-12-23 00:00:00,FALSE
657,Venkateswara Traders #657,Mixed,7923142348,venkateswaratraders6571250@example.com,"183, Old Town, Visakhapatnam",37RLKAY0559VUSD,2020-10-30 00:00:00,FALSE
658,Vijaya Enterprises #658,Coke Portfolio,7325585225,vijayaenterprises6589892@demo.in,"151, Industrial Estate, Visakhapatnam",37IPDZA9816ZPQ7,2022-03-06 00:00:00,FALSE
659,Vijaya Enterprises #659,Pepsi Portfolio,6975393488,vijayaenterprises6593305@mail.com,"223, Old Town, Visakhapatnam",37QLAOJ7146R6V9,2021-06-13 00:00:00,FALSE
660,Sree Foods #660,Mixed,7169569907,sreefoods6601936@mail.com,"79, Industrial Estate, Visakhapatnam",37WGHMU2787NYO0,2024-11-11 00:00:00,FALSE
661,Anil Agencies #661,Pepsi Portfolio,6535222455,anilagencies6614100@example.com,"157, Industrial Estate, Visakhapatnam",37PDNSX3849XIO7,2024-11-16 00:00:00,FALSE
662,Ravi Foods #662,Mixed,6068570283,ravifoods6623169@example.com,"155, Old Town, Visakhapatnam",37YCSKZ3945K1A5,2019-03-01 00:00:00,FALSE
663,Annapurna Wholesale #663,Coke Portfolio,8739808012,annapurnawholesale6637147@demo.in,"62, Old Town, Visakhapatnam",37NLYOY3959Q3PN,2023-01-13 00:00:00,FALSE
664,Sai Agencies #664,Local Portfolio,6319552052,saiagencies6649210@example.com,"121, Industrial Estate, Visakhapatnam",37XNMDZ9972LD5T,2020-01-28 00:00:00,FALSE
665,Shiva Traders #665,Mixed,8176578232,shivatraders6657670@example.com,"1, Auto Nagar, Visakhapatnam",37AGBSQ7532LBZQ,2025-05-11 00:00:00,FALSE
666,Vishnu Foods #666,Pepsi Portfolio,9397627527,vishnufoods6661024@mail.com,"236, Auto Nagar, Visakhapatnam",37OYOTW9622K4QP,2021-10-11 00:00:00,FALSE
667,Teja Distributors #667,Mixed,7029496946,tejadistributors6672615@mail.com,"137, Industrial Estate, Visakhapatnam",37GXXSN4985SJ37,2021-05-09 00:00:00,FALSE
668,Krishna Enterprises #668,Local Portfolio,7809303664,krishnaenterprises6682974@demo.in,"8, Industrial Estate, Visakhapatnam",37EOZFF9836YYGC,2022-01-21 00:00:00,FALSE
669,Anusha Foods #669,Coke Portfolio,6891708024,anushafoods6695571@mail.com,"283, Wholesale Market, Visakhapatnam",37QXXXV8086QES9,2020-06-27 00:00:00,FALSE
670,Lakshmi Enterprises #670,Mixed,7742598448,lakshmienterprises6708275@example.com,"295, Wholesale Market, Visakhapatnam",37YAPSM1447N2UY,2022-05-10 00:00:00,FALSE
671,Prasad Distributors #671,Local Portfolio,7183467552,prasaddistributors6715989@demo.in,"113, Auto Nagar, Visakhapatnam",37IOMZS4696G781,2019-06-13 00:00:00,FALSE
672,Harsha Distributors #672,Pepsi Portfolio,6805693753,harshadistributors6723731@example.com,"264, Auto Nagar, Visakhapatnam",37LCJWP5830JPLC,2021-05-17 00:00:00,FALSE
673,Vijaya Wholesale #673,Mixed,9973070312,vijayawholesale6731806@mail.com,"65, Industrial Estate, Visakhapatnam",37KHSDW2916WKRM,2022-07-04 00:00:00,FALSE
674,Surya Agencies #674,Pepsi Portfolio,8029156635,suryaagencies6745803@example.com,"18, Old Town, Visakhapatnam",37NRAVI3251UXLU,2020-12-08 00:00:00,FALSE
675,Lakshmi Traders #675,Coke Portfolio,6760349916,lakshmitraders6756642@mail.com,"172, Industrial Estate, Visakhapatnam",37IIHVI8930NJES,2021-04-12 00:00:00,FALSE
676,Om Distributors #676,Pepsi Portfolio,9918990089,omdistributors6763415@demo.in,"231, Old Town, Visakhapatnam",37GAYYJ0065QEZ0,2025-07-12 00:00:00,FALSE
677,Venkateswara Wholesale #677,Pepsi Portfolio,8092870119,venkateswarawholesale6772602@example.com,"295, Wholesale Market, Visakhapatnam",37IYDMF0881RFG5,2024-07-16 00:00:00,FALSE
678,Sri Enterprises #678,Pepsi Portfolio,7440766907,srienterprises6782574@mail.com,"39, Wholesale Market, Visakhapatnam",37UIZXV0265VTVJ,2019-02-22 00:00:00,FALSE
679,Om Traders #679,Pepsi Portfolio,8351323262,omtraders6793846@mail.com,"141, Auto Nagar, Visakhapatnam",37GSITV5045SHG8,2021-12-21 00:00:00,FALSE
680,Vijaya Beverages #680,Pepsi Portfolio,6387670386,vijayabeverages6807642@demo.in,"114, Auto Nagar, Visakhapatnam",37FRXEU6263L2GJ,2021-06-17 00:00:00,FALSE
681,Rohit Enterprises #681,Local Portfolio,6264724936,rohitenterprises6815160@demo.in,"77, Auto Nagar, Visakhapatnam",37EHHUH2618XDOB,2019-05-23 00:00:00,FALSE
682,Sai Enterprises #682,Mixed,6467491541,saienterprises6829635@example.com,"14, Industrial Estate, Visakhapatnam",37IOENS6652MOQ0,2019-07-08 00:00:00,FALSE
683,Prasad Traders #683,Local Portfolio,7786812801,prasadtraders6831180@demo.in,"271, Auto Nagar, Visakhapatnam",37WZWXY1841SGXX,2020-01-12 00:00:00,FALSE
684,Teja Beverages #684,Local Portfolio,9472780838,tejabeverages6848121@demo.in,"18, Auto Nagar, Visakhapatnam",37VNRPY6649KDXV,2025-07-28 00:00:00,FALSE
685,Sai Beverages #685,Pepsi Portfolio,6809486430,saibeverages6851864@example.com,"212, Wholesale Market, Visakhapatnam",37FYFAJ3427GPCI,2021-07-14 00:00:00,FALSE
686,Surya Foods #686,Coke Portfolio,6701556324,suryafoods6866292@mail.com,"85, Auto Nagar, Visakhapatnam",37XPQQK3121HB9X,2025-07-18 00:00:00,FALSE
687,Naveen Beverages #687,Pepsi Portfolio,9649831454,naveenbeverages6876971@demo.in,"6, Auto Nagar, Visakhapatnam",37XGVPR2400CWJU,2024-12-26 00:00:00,FALSE
688,Naveen Distributors #688,Pepsi Portfolio,8981620444,naveendistributors6884867@example.com,"129, Auto Nagar, Visakhapatnam",37DQZOH1798UJ2W,2023-06-29 00:00:00,FALSE
689,Naveen Foods #689,Local Portfolio,7639457623,naveenfoods6892663@demo.in,"173, Old Town, Visakhapatnam",37YVVHR3882PCET,2025-09-18 00:00:00,FALSE
690,Gandhi Agencies #690,Pepsi Portfolio,9796099153,gandhiagencies6901460@demo.in,"255, Industrial Estate, Visakhapatnam",37CNFDB9537H7GL,2025-01-16 00:00:00,FALSE
691,Venkateswara Wholesale #691,Pepsi Portfolio,8591869327,venkateswarawholesale6912236@demo.in,"140, Auto Nagar, Visakhapatnam",37GCIGH1704YL67,2019-11-04 00:00:00,FALSE
692,Venkateswara Agencies #692,Mixed,9498091780,venkateswaraagencies6922802@example.com,"206, Industrial Estate, Visakhapatnam",37FTUNA4695UB5N,2021-02-02 00:00:00,FALSE
693,Venkateswara Beverages #693,Coke Portfolio,8604273288,venkateswarabeverages6934575@demo.in,"228, Old Town, Visakhapatnam",37UZSSE5044YIFF,2021-04-13 00:00:00,FALSE
694,Venkateswara Enterprises #694,Pepsi Portfolio,9605568909,venkateswaraenterprises6942919@example.com,"48, Industrial Estate, Visakhapatnam",37LVBOK3992U0H4,2023-01-29 00:00:00,FALSE
695,Rohit Enterprises #695,Pepsi Portfolio,6227330708,rohitenterprises6953903@demo.in,"288, Industrial Estate, Visakhapatnam",37JRDSH5993NLZK,2024-05-24 00:00:00,FALSE
696,Lakshmi Enterprises #696,Mixed,9461488922,lakshmienterprises6965406@example.com,"79, Old Town, Visakhapatnam",37FZPVP6827KSB2,2020-03-16 00:00:00,FALSE
697,Sai Enterprises #697,Local Portfolio,6260378000,saienterprises6974975@mail.com,"299, Industrial Estate, Visakhapatnam",37WQSLE2851HW4G,2023-04-08 00:00:00,FALSE
698,Gandhi Wholesale #698,Pepsi Portfolio,8644273761,gandhiwholesale6987773@mail.com,"279, Industrial Estate, Visakhapatnam",37RMVAF1804NQPZ,2025-07-14 00:00:00,FALSE
699,Balaji Agencies #699,Mixed,8908665689,balajiagencies6994354@example.com,"71, Industrial Estate, Visakhapatnam",37JKDUE9931YV70,2021-06-22 00:00:00,FALSE
700,Sri Traders #700,Coke Portfolio,7910691418,sritraders7001529@demo.in,"1, Old Town, Visakhapatnam",37LKPUS4065XT2Q,2020-09-11 00:00:00,FALSE
701,Venkateswara Enterprises #701,Local Portfolio,7780840656,venkateswaraenterprises7018384@example.com,"84, Old Town, Visakhapatnam",37CUJRB2109H40N,2021-04-20 00:00:00,FALSE
702,Krishna Wholesale #702,Local Portfolio,6978849043,krishnawholesale7021876@mail.com,"221, Industrial Estate, Visakhapatnam",37LWHBB9857JV75,2022-10-19 00:00:00,FALSE
703,Sai Beverages #703,Local Portfolio,9876443315,saibeverages7038625@demo.in,"138, Auto Nagar, Visakhapatnam",37XAVTF6669NFZC,2021-09-18 00:00:00,FALSE
704,Om Beverages #704,Pepsi Portfolio,8844272168,ombeverages7048038@example.com,"165, Auto Nagar, Visakhapatnam",37SAHUL0084TS79,2019-09-28 00:00:00,FALSE
705,Rohit Distributors #705,Local Portfolio,7449900162,rohitdistributors7051791@demo.in,"191, Industrial Estate, Visakhapatnam",37REOBA1205WJHB,2019-09-12 00:00:00,FALSE
706,Om Distributors #706,Pepsi Portfolio,9706277539,omdistributors7066816@demo.in,"269, Wholesale Market, Visakhapatnam",37MHHES6919T8ZT,2020-08-12 00:00:00,FALSE
707,Vijaya Foods #707,Coke Portfolio,6715850951,vijayafoods7078149@demo.in,"171, Industrial Estate, Visakhapatnam",37SVHFS7310A3QQ,2021-10-19 00:00:00,FALSE
708,Sai Foods #708,Mixed,6695909988,saifoods7084724@mail.com,"226, Industrial Estate, Visakhapatnam",37CCPNA7261A74T,2023-12-12 00:00:00,FALSE
709,Rohit Agencies #709,Pepsi Portfolio,9099615274,rohitagencies7094578@demo.in,"29, Wholesale Market, Visakhapatnam",37XZZKS0492T9ZB,2021-12-18 00:00:00,FALSE
710,Vinayaka Agencies #710,Local Portfolio,9394399371,vinayakaagencies7103231@demo.in,"202, Auto Nagar, Visakhapatnam",37IYXTA7924KZVU,2021-06-01 00:00:00,FALSE
711,Sai Distributors #711,Pepsi Portfolio,9705675579,saidistributors7119816@mail.com,"280, Industrial Estate, Visakhapatnam",37CONXF7895J4V2,2024-07-17 00:00:00,FALSE
712,Vinayaka Enterprises #712,Local Portfolio,9148830399,vinayakaenterprises712971@mail.com,"161, Industrial Estate, Visakhapatnam",37TTKAU0347O9H5,2024-08-01 00:00:00,FALSE
713,Teja Foods #713,Mixed,7744277751,tejafoods7136394@mail.com,"294, Auto Nagar, Visakhapatnam",37GIHCR3957ZTYQ,2024-12-03 00:00:00,FALSE
714,Suma Enterprises #714,Mixed,6527723882,sumaenterprises7145739@demo.in,"59, Wholesale Market, Visakhapatnam",37MECYU7515A7UL,2019-03-16 00:00:00,FALSE
715,Sri Agencies #715,Coke Portfolio,7267084636,sriagencies7152020@demo.in,"61, Industrial Estate, Visakhapatnam",37XFYQH1198RFJQ,2023-06-24 00:00:00,FALSE
716,Krishna Foods #716,Pepsi Portfolio,8512530845,krishnafoods716265@example.com,"45, Wholesale Market, Visakhapatnam",37QHGXT7136EL8Z,2021-11-28 00:00:00,FALSE
717,Lakshmi Traders #717,Coke Portfolio,8372333858,lakshmitraders7172784@mail.com,"141, Industrial Estate, Visakhapatnam",37XDYTJ4075RI76,2023-09-03 00:00:00,FALSE
718,Teja Agencies #718,Mixed,6375752288,tejaagencies7189131@example.com,"188, Auto Nagar, Visakhapatnam",37WLANA5939PGDC,2023-03-04 00:00:00,FALSE
719,Naveen Foods #719,Coke Portfolio,9788668145,naveenfoods7197717@mail.com,"129, Auto Nagar, Visakhapatnam",37RYXWZ8051W75K,2020-12-20 00:00:00,FALSE
720,Kiran Distributors #720,Mixed,6746400897,kirandistributors7204752@mail.com,"253, Auto Nagar, Visakhapatnam",37CAIGM6687ZG9A,2025-06-21 00:00:00,FALSE
721,Om Beverages #721,Coke Portfolio,7047928135,ombeverages7212030@example.com,"200, Auto Nagar, Visakhapatnam",37VZHRC6893TC5O,2024-05-12 00:00:00,FALSE
722,Teja Beverages #722,Local Portfolio,7418912502,tejabeverages7225127@example.com,"293, Industrial Estate, Visakhapatnam",37SYJON6916HYYM,2021-09-19 00:00:00,FALSE
723,Teja Agencies #723,Pepsi Portfolio,7696280668,tejaagencies7232357@example.com,"94, Wholesale Market, Visakhapatnam",37DBMUL0521BBDR,2023-09-01 00:00:00,FALSE
724,Balaji Distributors #724,Coke Portfolio,7960171810,balajidistributors7243058@demo.in,"177, Industrial Estate, Visakhapatnam",37IDIWO2651PFA3,2025-07-03 00:00:00,FALSE
725,Vishnu Agencies #725,Coke Portfolio,8439433404,vishnuagencies7253714@mail.com,"86, Industrial Estate, Visakhapatnam",37IOQFP5195M8PQ,2021-08-19 00:00:00,FALSE
726,Annapurna Distributors #726,Coke Portfolio,8509825858,annapurnadistributors7263740@demo.in,"142, Old Town, Visakhapatnam",37JOOZG2425RVU6,2022-02-17 00:00:00,FALSE
727,Balaji Agencies #727,Mixed,8171323589,balajiagencies7271581@mail.com,"221, Industrial Estate, Visakhapatnam",37RUNUA2013M8MP,2021-03-19 00:00:00,FALSE
728,Vinayaka Wholesale #728,Local Portfolio,6105289662,vinayakawholesale7289910@demo.in,"87, Old Town, Visakhapatnam",37KICDY0322TBZ7,2021-03-18 00:00:00,FALSE
729,Anil Beverages #729,Pepsi Portfolio,6323451390,anilbeverages7294730@example.com,"77, Auto Nagar, Visakhapatnam",37NQFGC5417SWOI,2024-01-04 00:00:00,FALSE
730,Balaji Foods #730,Pepsi Portfolio,7476445961,balajifoods7308204@mail.com,"128, Industrial Estate, Visakhapatnam",37VMWMO8410MGLT,2020-06-13 00:00:00,FALSE
731,Sree Foods #731,Mixed,8379653520,sreefoods7318997@mail.com,"125, Auto Nagar, Visakhapatnam",37GTTHT4399S1OG,2019-03-04 00:00:00,FALSE
732,Shiva Traders #732,Pepsi Portfolio,6080995224,shivatraders7321943@demo.in,"125, Industrial Estate, Visakhapatnam",37ETORB2302CFW1,2019-11-24 00:00:00,FALSE
733,Kiran Agencies #733,Pepsi Portfolio,7515381466,kiranagencies7338696@mail.com,"207, Auto Nagar, Visakhapatnam",37BMUJS8102KUGI,2025-09-17 00:00:00,FALSE
734,Lakshmi Wholesale #734,Coke Portfolio,9571976989,lakshmiwholesale7342009@demo.in,"254, Auto Nagar, Visakhapatnam",37WAGNV0603ZV93,2020-06-03 00:00:00,FALSE
735,Gandhi Distributors #735,Local Portfolio,7625818897,gandhidistributors7354671@mail.com,"178, Old Town, Visakhapatnam",37AVEJJ3256TZY7,2025-09-24 00:00:00,FALSE
736,Balaji Distributors #736,Mixed,8474517784,balajidistributors736130@demo.in,"119, Industrial Estate, Visakhapatnam",37UCECL6887CBJ1,2019-05-30 00:00:00,FALSE
737,Vijaya Wholesale #737,Mixed,8262874742,vijayawholesale7371486@demo.in,"202, Old Town, Visakhapatnam",37OGWPM2869R3K9,2022-03-08 00:00:00,FALSE
738,Vijaya Distributors #738,Local Portfolio,9090319505,vijayadistributors7382636@demo.in,"238, Auto Nagar, Visakhapatnam",37BNNOS0828HHS3,2022-10-10 00:00:00,FALSE
739,Prasad Distributors #739,Local Portfolio,6525177820,prasaddistributors7393558@mail.com,"81, Auto Nagar, Visakhapatnam",37JJUWW6528BJAT,2020-08-13 00:00:00,FALSE
740,Anusha Beverages #740,Coke Portfolio,9875503768,anushabeverages7405951@demo.in,"103, Wholesale Market, Visakhapatnam",37OPUQQ5763CDZ7,2019-01-24 00:00:00,FALSE
741,Surya Enterprises #741,Coke Portfolio,9268144959,suryaenterprises7414063@demo.in,"97, Auto Nagar, Visakhapatnam",37TFGUN2989VTZW,2020-03-09 00:00:00,FALSE
742,Harsha Wholesale #742,Coke Portfolio,9521445384,harshawholesale742225@example.com,"281, Old Town, Visakhapatnam",37QDGSJ8522WO3D,2020-11-26 00:00:00,FALSE
743,Sri Beverages #743,Local Portfolio,8661276827,sribeverages7434734@demo.in,"147, Auto Nagar, Visakhapatnam",37FXTAL8245XJ74,2024-09-15 00:00:00,FALSE
744,Lakshmi Traders #744,Mixed,6170821018,lakshmitraders7447096@example.com,"287, Industrial Estate, Visakhapatnam",37HUQUK6263EQWT,2019-10-24 00:00:00,FALSE
745,Ravi Agencies #745,Pepsi Portfolio,6459821673,raviagencies7459866@mail.com,"207, Industrial Estate, Visakhapatnam",37HJTFG4648JMIJ,2024-02-14 00:00:00,FALSE
746,Prasad Agencies #746,Coke Portfolio,7055297011,prasadagencies7463888@mail.com,"187, Industrial Estate, Visakhapatnam",37HBZJH4089JOMF,2023-08-07 00:00:00,FALSE
747,Kiran Agencies #747,Coke Portfolio,8281410635,kiranagencies7479083@demo.in,"212, Industrial Estate, Visakhapatnam",37MULTJ6121TKT9,2024-02-19 00:00:00,FALSE
748,Prasad Distributors #748,Pepsi Portfolio,7344974588,prasaddistributors7487788@demo.in,"38, Old Town, Visakhapatnam",37ZLXJB3160NRJ9,2021-08-21 00:00:00,FALSE
749,Gandhi Beverages #749,Local Portfolio,8373314157,gandhibeverages7492923@demo.in,"163, Industrial Estate, Visakhapatnam",37MDUZV5438RNEL,2022-05-14 00:00:00,FALSE
750,Suma Agencies #750,Pepsi Portfolio,6896526948,sumaagencies7508450@mail.com,"213, Industrial Estate, Visakhapatnam",37MTRVP0319D9OJ,2025-02-18 00:00:00,FALSE
751,Prasad Traders #751,Mixed,9475888286,prasadtraders7513197@example.com,"53, Wholesale Market, Visakhapatnam",37XNOMA8764ZR4D,2019-11-26 00:00:00,FALSE
752,Sree Foods #752,Pepsi Portfolio,6678622426,sreefoods752917@mail.com,"78, Industrial Estate, Visakhapatnam",37KGLTX4305JF8I,2025-09-07 00:00:00,FALSE
753,Naveen Foods #753,Mixed,9043057542,naveenfoods7535124@mail.com,"138, Wholesale Market, Visakhapatnam",37QDDWS6949RH2G,2020-01-07 00:00:00,FALSE
754,Vishnu Beverages #754,Pepsi Portfolio,7510682549,vishnubeverages7549719@demo.in,"239, Industrial Estate, Visakhapatnam",37WGYNQ1337VYUD,2023-10-26 00:00:00,FALSE
755,Balaji Traders #755,Mixed,9690608565,balajitraders7556892@example.com,"173, Auto Nagar, Visakhapatnam",37KJVRF3648OB0D,2020-03-25 00:00:00,FALSE
756,Anil Traders #756,Coke Portfolio,9017128408,aniltraders7563040@demo.in,"262, Industrial Estate, Visakhapatnam",37VVOIH0878ZXKE,2021-04-17 00:00:00,FALSE
757,Balaji Distributors #757,Local Portfolio,9087130277,balajidistributors7572837@mail.com,"196, Auto Nagar, Visakhapatnam",37TPBYG8294SZV4,2022-06-16 00:00:00,FALSE
758,Prasad Enterprises #758,Pepsi Portfolio,7061438123,prasadenterprises7581171@demo.in,"62, Wholesale Market, Visakhapatnam",37JSHTN8428TMGU,2019-05-03 00:00:00,FALSE
759,Prasad Distributors #759,Pepsi Portfolio,7800995028,prasaddistributors7597780@example.com,"175, Auto Nagar, Visakhapatnam",37TIPDO9955HJBP,2021-01-07 00:00:00,FALSE
760,Sri Traders #760,Pepsi Portfolio,9092584103,sritraders7601925@demo.in,"43, Wholesale Market, Visakhapatnam",37WFNDM1620LF30,2022-07-10 00:00:00,FALSE
